name,category,image_url,date_sold_item,median_price_sold_item,count_sold_item
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-11,21.155,9516
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-12,20.327,8067
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-13,20.543,10545
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-14,20.163,11816
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-15,20.451,15871
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-16,20.525,13351
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-17,20.687,8715
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-18,20.427,12692
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-19,20.203,10947
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-20,20.214,10385
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-21,19.93,13156
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-22,22.07,22740
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-23,21.756,13960
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-24,22.169,13802
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-25,22.942,18112
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-26,28.67,31079
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-27,31.763,19745
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-28,30.255,10767
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-29,31.471,9694
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-30,30.748,7756
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-10-31,30.061,7468
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-01,30.287,5191
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-02,30.986,5643
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-03,31.055,5636
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-04,30.731,4020
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-05,31.79,9220
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-06,32.073,5556
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-07,31.82,6448
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-08,32.001,4531
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-09,32.372,4243
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-10,32.169,5240
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-11,31.966,5888
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-12,32.119,5070
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-13,31.723,4816
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-14,30.548,5870
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-15,30.498,7093
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-16,30.324,4811
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-17,30.539,4691
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-18,29.151,4332
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-19,28.093,6181
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-20,26.565,4838
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-21,25.216,4599
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-22,25.452,6373
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-23,25.939,2963
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-24,26.621,2743
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-25,27.525,4399
Antwerp 2022 Legends Autograph Capsule,Капсула с автографами легенд,https://community.akamai.steamstatic.com/economy/image/-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXU5A1PIYQNqhpOSV-fRPasw8rsQEl9Jg9SpIW1KgRr7PLGZSpH_szkxNLZqPDmPK7BqWdU78B_jvr--Y3nj1H6_kdla2_0cYWUcQRsaVrZ-1Lvw-_o1pe47c7BwHpk6HEkt3-MnEa2iAYMMLJsjGVl3A/360fx360f,2022-11-26,26.759,3543
